date,category,notes,fuel,elpePrice,motoroilPrice,unit,meanPrice,vatPrice
2021-09-23T00:00:00.000Z,ΚΗΡΟΖΙΝΗ – KERO,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",KERO,572.79,NaN,Μετρικός Τόνος,572.79,NaN
2021-09-23T00:00:00.000Z,ΚΗΡΟΖΙΝΗ – KERO,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",KERO SPECIAL,577.93,NaN,Μετρικός Τόνος,577.93,NaN
2021-09-23T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 50/70 & 70/100,395.44,399.73,Μετρικός Τόνος,397.585,NaN
2021-09-23T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 30/45,NaN,416,Μετρικός Τόνος,416,NaN
2021-09-23T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 35/40,411.71,NaN,Μετρικός Τόνος,411.71,NaN
2021-09-23T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΘ 50/70,398.87,NaN,Μετρικός Τόνος,398.87,NaN
2021-09-24T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED LRP BIO,NaN,NaN,Κυβικό Μέτρο,NaN,NaN
2021-09-24T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED 95 BIO,1243.208,1242.71,Κυβικό Μέτρο,1242.959,1541.269
2021-09-24T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED 100 BIO,1310.462,1310.798,Κυβικό Μέτρο,1310.63,1625.181
2021-09-24T00:00:00.000Z,Πετρέλαια,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",DIΕSEL AUTO BIO,1009.563,1008.566,Κυβικό Μέτρο,1009.064,1251.239
2021-09-24T00:00:00.000Z,Πετρέλαια,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",HEATING GASOIL,902.912,901.803,Κυβικό Μέτρο,902.358,1118.924
2021-09-24T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG AUTO,1141.75,1143.072,Μετρικός Τόνος,1142.411,1416.59
2021-09-24T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG ΘΕΡΜΑΝΣΗΣ,759.343,759.73,Μετρικός Τόνος,759.536,941.825
2021-09-24T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG ΒΙΟΜΗΧΑΝΙΑΣ,819.643,820.03,Μετρικός Τόνος,819.837,1016.598
2021-09-24T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",ΠΡΟΠΑΝΙΟ ΒΙΟΜΗΧΑΝΙΑΣ,904.096,927.161,Μετρικός Τόνος,915.629,1135.38
2021-09-24T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",ΒΟΥΤΑΝΙΟ ΒΙΟΜΗΧΑΝΙΑΣ,798.531,NaN,Μετρικός Τόνος,798.531,990.178
2021-09-24T00:00:00.000Z,ΜΑΖΟΥΤ-FUEL OIL,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",Fuel Oil No 180 1%S,514.022,512.913,Μετρικός Τόνος,513.467,636.699
2021-09-24T00:00:00.000Z,ΜΑΖΟΥΤ-FUEL OIL,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",Fuel Oil No 380 1%S,504.523,NaN,Μετρικός Τόνος,504.523,625.609
2021-09-24T00:00:00.000Z,ΚΗΡΟΖΙΝΗ – KERO,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",KERO,578.12,NaN,Μετρικός Τόνος,578.12,NaN
2021-09-24T00:00:00.000Z,ΚΗΡΟΖΙΝΗ – KERO,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",KERO SPECIAL,583.27,NaN,Μετρικός Τόνος,583.27,NaN
2021-09-24T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 50/70 & 70/100,400.25,404.51,Μετρικός Τόνος,402.38,NaN
2021-09-24T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 30/45,NaN,420.8,Μετρικός Τόνος,420.8,NaN
2021-09-24T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 35/40,416.54,NaN,Μετρικός Τόνος,416.54,NaN
2021-09-24T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΘ 50/70,403.68,NaN,Μετρικός Τόνος,403.68,NaN
2021-09-27T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED LRP BIO,NaN,NaN,Κυβικό Μέτρο,NaN,NaN
2021-09-25T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED LRP BIO,NaN,NaN,Κυβικό Μέτρο,NaN,NaN
2021-09-26T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED LRP BIO,NaN,NaN,Κυβικό Μέτρο,NaN,NaN
2021-09-27T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED 95 BIO,1246.788,1246.3,Κυβικό Μέτρο,1246.544,1545.715
2021-09-25T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED 95 BIO,1246.788,1246.3,Κυβικό Μέτρο,1246.544,1545.715
2021-09-26T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED 95 BIO,1246.788,1246.3,Κυβικό Μέτρο,1246.544,1545.715
2021-09-27T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED 100 BIO,1314.083,1314.439,Κυβικό Μέτρο,1314.261,1629.684
2021-09-25T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED 100 BIO,1314.083,1314.439,Κυβικό Μέτρο,1314.261,1629.684
2021-09-26T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED 100 BIO,1314.083,1314.439,Κυβικό Μέτρο,1314.261,1629.684
2021-09-27T00:00:00.000Z,Πετρέλαια,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",DIΕSEL AUTO BIO,1014.455,1013.468,Κυβικό Μέτρο,1013.962,1257.313
2021-09-25T00:00:00.000Z,Πετρέλαια,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",DIΕSEL AUTO BIO,1014.455,1013.468,Κυβικό Μέτρο,1013.962,1257.313
2021-09-26T00:00:00.000Z,Πετρέλαια,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",DIΕSEL AUTO BIO,1014.455,1013.468,Κυβικό Μέτρο,1013.962,1257.313
2021-09-27T00:00:00.000Z,Πετρέλαια,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",HEATING GASOIL,907.743,906.655,Κυβικό Μέτρο,907.199,1124.927
2021-09-25T00:00:00.000Z,Πετρέλαια,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",HEATING GASOIL,907.743,906.655,Κυβικό Μέτρο,907.199,1124.927
2021-09-26T00:00:00.000Z,Πετρέλαια,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",HEATING GASOIL,907.743,906.655,Κυβικό Μέτρο,907.199,1124.927
2021-09-27T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG AUTO,1144.587,1145.93,Μετρικός Τόνος,1145.258,1420.12
2021-09-25T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG AUTO,1144.587,1145.93,Μετρικός Τόνος,1145.258,1420.12
2021-09-26T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG AUTO,1144.587,1145.93,Μετρικός Τόνος,1145.258,1420.12
2021-09-27T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG ΘΕΡΜΑΝΣΗΣ,762.364,762.76,Μετρικός Τόνος,762.562,945.577
2021-09-25T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG ΘΕΡΜΑΝΣΗΣ,762.364,762.76,Μετρικός Τόνος,762.562,945.577
2021-09-26T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG ΘΕΡΜΑΝΣΗΣ,762.364,762.76,Μετρικός Τόνος,762.562,945.577
2021-09-27T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG ΒΙΟΜΗΧΑΝΙΑΣ,822.664,823.06,Μετρικός Τόνος,822.862,1020.349
2021-09-25T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG ΒΙΟΜΗΧΑΝΙΑΣ,822.664,823.06,Μετρικός Τόνος,822.862,1020.349
2021-09-26T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG ΒΙΟΜΗΧΑΝΙΑΣ,822.664,823.06,Μετρικός Τόνος,822.862,1020.349
2021-09-27T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",ΠΡΟΠΑΝΙΟ ΒΙΟΜΗΧΑΝΙΑΣ,905.702,928.788,Μετρικός Τόνος,917.245,1137.384
2021-09-25T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",ΠΡΟΠΑΝΙΟ ΒΙΟΜΗΧΑΝΙΑΣ,905.702,928.788,Μετρικός Τόνος,917.245,1137.384
2021-09-26T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",ΠΡΟΠΑΝΙΟ ΒΙΟΜΗΧΑΝΙΑΣ,905.702,928.788,Μετρικός Τόνος,917.245,1137.384
2021-09-27T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",ΒΟΥΤΑΝΙΟ ΒΙΟΜΗΧΑΝΙΑΣ,801.897,NaN,Μετρικός Τόνος,801.897,994.352
2021-09-25T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",ΒΟΥΤΑΝΙΟ ΒΙΟΜΗΧΑΝΙΑΣ,801.897,NaN,Μετρικός Τόνος,801.897,994.352
2021-09-26T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",ΒΟΥΤΑΝΙΟ ΒΙΟΜΗΧΑΝΙΑΣ,801.897,NaN,Μετρικός Τόνος,801.897,994.352
2021-09-27T00:00:00.000Z,ΜΑΖΟΥΤ-FUEL OIL,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",Fuel Oil No 180 1%S,519.412,518.314,Μετρικός Τόνος,518.863,643.39
2021-09-25T00:00:00.000Z,ΜΑΖΟΥΤ-FUEL OIL,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",Fuel Oil No 180 1%S,519.412,518.314,Μετρικός Τόνος,518.863,643.39
2021-09-26T00:00:00.000Z,ΜΑΖΟΥΤ-FUEL OIL,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",Fuel Oil No 180 1%S,519.412,518.314,Μετρικός Τόνος,518.863,643.39
2021-09-27T00:00:00.000Z,ΜΑΖΟΥΤ-FUEL OIL,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",Fuel Oil No 380 1%S,509.894,NaN,Μετρικός Τόνος,509.894,632.269
2021-09-25T00:00:00.000Z,ΜΑΖΟΥΤ-FUEL OIL,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",Fuel Oil No 380 1%S,509.894,NaN,Μετρικός Τόνος,509.894,632.269
2021-09-26T00:00:00.000Z,ΜΑΖΟΥΤ-FUEL OIL,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",Fuel Oil No 380 1%S,509.894,NaN,Μετρικός Τόνος,509.894,632.269
2021-09-27T00:00:00.000Z,ΚΗΡΟΖΙΝΗ – KERO,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",KERO,584.45,NaN,Μετρικός Τόνος,584.45,NaN
2021-09-25T00:00:00.000Z,ΚΗΡΟΖΙΝΗ – KERO,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",KERO,584.45,NaN,Μετρικός Τόνος,584.45,NaN
2021-09-26T00:00:00.000Z,ΚΗΡΟΖΙΝΗ – KERO,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",KERO,584.45,NaN,Μετρικός Τόνος,584.45,NaN
2021-09-27T00:00:00.000Z,ΚΗΡΟΖΙΝΗ – KERO,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",KERO SPECIAL,589.59,NaN,Μετρικός Τόνος,589.59,NaN
2021-09-25T00:00:00.000Z,ΚΗΡΟΖΙΝΗ – KERO,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",KERO SPECIAL,589.59,NaN,Μετρικός Τόνος,589.59,NaN
2021-09-26T00:00:00.000Z,ΚΗΡΟΖΙΝΗ – KERO,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",KERO SPECIAL,589.59,NaN,Μετρικός Τόνος,589.59,NaN
2021-09-27T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 50/70 & 70/100,405.43,409.71,Μετρικός Τόνος,407.57,NaN
2021-09-25T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 50/70 & 70/100,405.43,409.71,Μετρικός Τόνος,407.57,NaN
2021-09-26T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 50/70 & 70/100,405.43,409.71,Μετρικός Τόνος,407.57,NaN
2021-09-27T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 30/45,NaN,425.99,Μετρικός Τόνος,425.99,NaN
2021-09-25T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 30/45,NaN,425.99,Μετρικός Τόνος,425.99,NaN
2021-09-26T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 30/45,NaN,425.99,Μετρικός Τόνος,425.99,NaN
2021-09-27T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 35/40,421.71,NaN,Μετρικός Τόνος,421.71,NaN
2021-09-25T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 35/40,421.71,NaN,Μετρικός Τόνος,421.71,NaN
2021-09-26T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 35/40,421.71,NaN,Μετρικός Τόνος,421.71,NaN
2021-09-27T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΘ 50/70,408.86,NaN,Μετρικός Τόνος,408.86,NaN
2021-09-25T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΘ 50/70,408.86,NaN,Μετρικός Τόνος,408.86,NaN
2021-09-26T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΘ 50/70,408.86,NaN,Μετρικός Τόνος,408.86,NaN
2021-09-28T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED LRP BIO,NaN,NaN,Κυβικό Μέτρο,NaN,NaN
2021-09-28T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED 95 BIO,1254.64,1254.161,Κυβικό Μέτρο,1254.401,1555.457
2021-09-28T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED 100 BIO,1322.087,1322.443,Κυβικό Μέτρο,1322.265,1639.609
2021-09-28T00:00:00.000Z,Πετρέλαια,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",DIΕSEL AUTO BIO,1023.781,1022.784,Κυβικό Μέτρο,1023.283,1268.871
2021-09-28T00:00:00.000Z,Πετρέλαια,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",HEATING GASOIL,917.18,916.082,Κυβικό Μέτρο,916.631,1136.622
2021-09-28T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG AUTO,1152.306,1153.639,Μετρικός Τόνος,1152.972,1429.685
2021-09-28T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG ΘΕΡΜΑΝΣΗΣ,770.459,770.866,Μετρικός Τόνος,770.662,955.621
2021-09-28T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG ΒΙΟΜΗΧΑΝΙΑΣ,830.759,831.166,Μετρικός Τόνος,830.963,1030.394
2021-09-28T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",ΠΡΟΠΑΝΙΟ ΒΙΟΜΗΧΑΝΙΑΣ,910.736,933.832,Μετρικός Τόνος,922.284,1143.632
2021-09-28T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",ΒΟΥΤΑΝΙΟ ΒΙΟΜΗΧΑΝΙΑΣ,810.775,NaN,Μετρικός Τόνος,810.775,1005.361
2021-09-28T00:00:00.000Z,ΜΑΖΟΥΤ-FUEL OIL,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",Fuel Oil No 180 1%S,527.386,526.277,Μετρικός Τόνος,526.832,653.272
2021-09-28T00:00:00.000Z,ΜΑΖΟΥΤ-FUEL OIL,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",Fuel Oil No 380 1%S,517.561,NaN,Μετρικός Τόνος,517.561,641.776
2021-09-28T00:00:00.000Z,ΚΗΡΟΖΙΝΗ – KERO,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",KERO,596.16,NaN,Μετρικός Τόνος,596.16,NaN
2021-09-28T00:00:00.000Z,ΚΗΡΟΖΙΝΗ – KERO,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",KERO SPECIAL,601.31,NaN,Μετρικός Τόνος,601.31,NaN
2021-09-28T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 50/70 & 70/100,412.9,417.18,Μετρικός Τόνος,415.04,NaN
2021-09-28T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 30/45,NaN,433.48,Μετρικός Τόνος,433.48,NaN
2021-09-28T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 35/40,429.2,NaN,Μετρικός Τόνος,429.2,NaN
2021-09-28T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΘ 50/70,416.34,NaN,Μετρικός Τόνος,416.34,NaN
2021-09-29T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED LRP BIO,NaN,NaN,Κυβικό Μέτρο,NaN,NaN
2021-09-29T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED 95 BIO,1259.633,1259.196,Κυβικό Μέτρο,1259.414,1561.673
2021-09-29T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED 100 BIO,1327.212,1327.619,Κυβικό Μέτρο,1327.416,1645.996
2021-09-29T00:00:00.000Z,Πετρέλαια,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",DIΕSEL AUTO BIO,1029.323,1028.378,Κυβικό Μέτρο,1028.851,1275.775
2021-09-29T00:00:00.000Z,Πετρέλαια,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",HEATING GASOIL,922.672,921.624,Κυβικό Μέτρο,922.148,1143.464
2021-09-29T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG AUTO,1160.269,1161.663,Μετρικός Τόνος,1160.966,1439.598
2021-09-29T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG ΘΕΡΜΑΝΣΗΣ,777.751,778.209,Μετρικός Τόνος,777.98,964.695
2021-09-29T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG ΒΙΟΜΗΧΑΝΙΑΣ,838.051,838.509,Μετρικός Τόνος,838.28,1039.467
2021-09-29T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",ΠΡΟΠΑΝΙΟ ΒΙΟΜΗΧΑΝΙΑΣ,923.387,946.575,Μετρικός Τόνος,934.981,1159.376
2021-09-29T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",ΒΟΥΤΑΝΙΟ ΒΙΟΜΗΧΑΝΙΑΣ,816.715,NaN,Μετρικός Τόνος,816.715,1012.727
2021-09-29T00:00:00.000Z,ΜΑΖΟΥΤ-FUEL OIL,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",Fuel Oil No 180 1%S,531.434,530.375,Μετρικός Τόνος,530.904,658.321
2021-09-29T00:00:00.000Z,ΜΑΖΟΥΤ-FUEL OIL,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",Fuel Oil No 380 1%S,521.375,NaN,Μετρικός Τόνος,521.375,646.505
2021-09-29T00:00:00.000Z,ΚΗΡΟΖΙΝΗ – KERO,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",KERO,602.67,NaN,Μετρικός Τόνος,602.67,NaN
2021-09-29T00:00:00.000Z,ΚΗΡΟΖΙΝΗ – KERO,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",KERO SPECIAL,607.83,NaN,Μετρικός Τόνος,607.83,NaN
2021-09-29T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 50/70 & 70/100,417.19,421.51,Μετρικός Τόνος,419.35,NaN
2021-09-29T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 30/45,NaN,437.83,Μετρικός Τόνος,437.83,NaN
2021-09-29T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 35/40,433.51,NaN,Μετρικός Τόνος,433.51,NaN
2021-09-29T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΘ 50/70,420.63,NaN,Μετρικός Τόνος,420.63,NaN
2021-09-30T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED LRP BIO,NaN,NaN,Κυβικό Μέτρο,NaN,NaN
2021-09-30T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED 95 BIO,1263.294,NaN,Κυβικό Μέτρο,1263.294,1566.485
2021-09-30T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED 100 BIO,1330.996,NaN,Κυβικό Μέτρο,1330.996,1650.435
2021-09-30T00:00:00.000Z,Πετρέλαια,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",DIΕSEL AUTO BIO,1033.401,NaN,Κυβικό Μέτρο,1033.401,1281.417
